fips,PST045213,PST040210,PST120213,POP010210,AGE135213,AGE295213,AGE775213,SEX255213,RHI125213,RHI225213,RHI325213,RHI425213,RHI525213,RHI625213,RHI725213,RHI825213,POP715212,POP645212,POP815212,EDU635212,EDU685212,VET605212,LFE305212,HSG010213,HSG445212,HSG096212,HSG495212,HSD410212,HSD310212,INC910212,INC110212,PVY020212,BZA010212,BZA110212,BZA115212,NES010212,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030212,LND110210,POP060210
47073,56800,56833,-0.1,56833,5.1,21.3,18.7,51.0,96.6,1.5,0.3,0.5,0.0,1.1,1.3,95.5,87.6,1.1,2.1,79.9,12.7,5066,24.2,26673,76.3,8.9,107500,23467,2.39,20432,36419,16.4,605,9069,4.6,3027,3486,0.0,0.0,0.0,0.0,0.0,24.5,1148701,0,286874,5031,31738,17,486.98,116.7
47075,18224,18787,-3.0,18787,5.7,23.8,15.5,53.4,48.4,50.1,0.3,0.2,0.0,0.9,4.1,45.1,87.7,1.9,4.2,77.3,11.9,1281,22.5,8373,62.6,14.5,89600,7104,2.60,17391,32827,21.2,322,4921,7.0,1060,1268,0.0,0.0,0.0,0.0,0.0,22.9,631465,74223,180636,9425,13900,101,533.11,35.2
47077,28048,27793,0.9,27769,5.9,23.6,16.2,51.8,89.7,7.8,0.3,0.4,0.0,1.8,2.2,87.8,87.3,0.7,2.3,80.4,11.9,2132,24.0,12743,76.7,6.6,93900,11103,2.48,20153,37784,17.5,493,6525,1.6,1738,2451,3.3,0.0,0.0,0.0,0.0,23.2,566730,31846,279627,10450,20893,30,520.07,53.4
47079,32210,32330,-0.4,32330,5.2,20.9,21.1,51.5,89.3,8.2,0.3,0.4,0.0,1.6,2.2,87.5,85.4,1.6,3.5,83.1,15.7,3620,20.1,16904,74.6,7.2,89700,13314,2.38,20674,36593,17.4,705,8719,2.3,2205,2520,0.0,0.0,0.0,0.0,0.0,0.0,0,0,404167,12824,29442,14,562.10,57.5
47081,24267,24699,-1.7,24690,5.5,21.8,15.5,47.4,92.9,4.9,0.5,0.3,0.0,1.4,2.0,91.1,87.0,1.3,2.0,76.5,11.5,1869,37.2,10206,81.1,4.6,99800,8770,2.62,18588,42330,16.3,243,2144,-6.6,1665,1889,0.0,0.0,0.0,0.0,0.0,25.5,0,0,76884,3233,7097,6,612.50,40.3
47083,8292,8426,-1.6,8426,5.2,22.0,19.2,50.5,94.4,3.0,0.3,0.4,0.0,1.9,2.2,92.4,85.6,0.9,0.9,81.1,9.7,766,30.0,4146,71.2,5.0,88400,3526,2.32,18555,34595,21.7,108,1084,-2.3,529,810,0.0,0.0,0.0,0.0,0.0,17.8,0,0,33434,4152,2725,2,200.29,42.1
47085,18243,18538,-1.6,18538,5.6,22.0,18.6,50.4,94.9,2.8,0.6,0.4,0.0,1.3,2.0,93.3,88.4,0.5,1.0,83.7,12.9,1574,26.1,8833,76.2,4.2,109800,7523,2.42,21233,41943,14.0,321,3857,-6.3,1166,1642,0.0,0.0,0.0,0.0,0.0,0.0,1052931,57235,181921,9964,17794,4,530.98,34.9
47087,11517,11638,-1.0,11638,4.7,19.4,20.2,49.9,97.7,0.5,0.5,0.1,0.0,1.2,1.7,96.1,91.1,0.7,1.2,72.0,8.6,861,31.9,5793,76.0,5.4,97100,4530,2.50,17561,33363,24.1,87,900,24.8,827,1136,0.0,0.0,0.0,0.0,0.0,22.4,0,7188,27779,2560,2577,0,308.32,37.7
47089,52123,51414,1.4,51407,5.3,21.1,18.4,50.9,95.5,2.4,0.4,0.4,0.0,1.2,3.5,92.4,86.3,1.9,3.0,80.1,12.7,4955,25.8,23437,75.3,8.3,121500,19573,2.55,19713,38800,19.2,647,10130,1.9,3040,4060,0.0,0.0,0.0,0.0,0.0,19.9,862933,35299,554331,10994,48272,78,274.08,187.6
47091,17977,18244,-1.5,18244,4.4,17.6,20.2,46.4,96.2,2.3,0.2,0.2,0.0,1.0,1.7,94.6,90.5,0.7,2.0,71.5,10.5,1604,25.3,8863,77.4,4.6,101300,7233,2.27,16929,30063,25.4,243,2788,5.6,1091,1364,0.0,0.0,0.0,0.0,0.0,16.2,118206,0,93196,5156,6610,2,298.48,61.1
47093,444622,432234,2.9,432226,5.9,21.5,14.1,51.4,86.4,9.1,0.4,2.1,0.1,1.9,3.7,83.3,86.2,4.5,6.0,89.7,34.3,28842,21.2,197288,65.8,23.2,156800,181120,2.32,28111,47270,14.2,11029,205929,3.3,33249,40476,4.9,0.6,1.9,0.0,1.7,25.6,4470899,7402469,8209407,19329,919247,1299,508.22,850.5
47095,7731,7832,-1.3,7832,4.7,16.3,14.4,36.6,69.5,28.0,0.4,0.2,0.0,1.8,2.0,68.0,79.5,2.0,2.7,70.2,6.1,562,19.2,2593,56.0,22.3,68500,2351,2.28,12662,26212,30.3,81,608,14.7,386,189,0.0,0.0,0.0,0.0,0.0,13.2,0,0,19529,2635,5859,7,165.78,47.2
47097,27795,27815,-0.1,27815,5.8,23.3,13.3,47.6,62.2,35.1,0.7,0.8,0.0,1.3,2.3,60.5,79.9,1.0,2.1,74.4,10.8,1896,23.5,11230,65.3,12.9,80300,9826,2.54,16328,32987,26.1,309,4534,-6.0,1335,1446,6.2,0.0,0.0,0.0,0.0,28.9,372934,829714,151836,5708,9726,31,471.99,58.9
47099,41990,41869,0.3,41869,6.8,24.8,17.3,51.1,96.0,1.7,0.4,0.4,0.0,1.5,1.8,94.4,88.8,1.5,3.7,78.2,11.8,3202,25.5,18072,75.8,6.5,97000,16089,2.57,19290,36663,18.0,706,8290,0.9,2942,3277,0.0,0.0,0.0,0.0,0.0,22.2,0,0,380971,9318,37439,7,617.13,67.8
47101,11961,12161,-1.6,12161,5.6,22.3,18.0,50.9,95.6,2.1,0.4,0.6,0.0,1.3,2.0,93.7,86.0,1.4,1.8,77.5,11.7,1329,26.7,5423,74.3,4.7,89600,4725,2.50,17950,33956,19.4,199,1761,4.3,900,1141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,132793,11519,7996,0,282.09,43.1
47103,33633,33361,0.8,33361,5.6,22.8,17.8,51.1,89.9,7.0,0.8,0.4,0.1,1.7,3.1,87.5,88.0,1.1,2.3,80.1,14.9,2597,27.1,15284,74.4,7.9,110300,13413,2.45,21638,40904,16.4,567,6714,-1.2,2407,2511,0.0,0.0,0.0,0.0,0.0,0.0,0,147507,366545,11198,26170,4,570.34,58.5
47105,50448,48559,3.9,48556,5.2,20.1,23.9,51.1,96.0,1.5,0.4,0.7,0.2,1.1,7.8,88.8,88.8,5.3,7.2,85.3,23.1,5534,25.0,22016,77.8,7.8,175900,19662,2.45,27332,49602,14.6,892,12572,3.4,3332,4243,0.0,0.0,0.0,0.0,0.0,23.5,1502305,360584,435619,9607,50805,133,229.22,211.8
47107,52341,52266,0.1,52266,5.6,21.7,18.4,51.2,92.8,4.1,0.4,0.8,0.0,1.9,3.1,90.1,84.5,2.2,3.3,79.3,14.5,4790,21.6,23158,73.7,11.2,109800,20612,2.49,19805,38944,18.5,881,13969,-9.0,2965,3847,1.8,0.0,0.0,0.0,0.0,20.5,2381015,0,561286,10770,57476,8,430.13,121.5
47109,26140,26075,0.2,26075,5.9,22.7,19.1,51.0,91.9,6.1,0.3,0.3,0.0,1.4,1.9,90.3,92.1,1.1,2.6,77.1,10.6,2235,23.0,11932,72.9,4.6,88000,9908,2.59,17761,33066,23.5,413,4412,-3.1,1694,1855,0.0,0.0,0.0,0.0,0.0,34.7,420885,45711,194653,7664,13145,17,562.86,46.3
47111,22701,22248,2.0,22248,7.1,24.7,15.2,51.3,97.1,0.7,0.7,0.5,0.0,1.0,5.1,92.8,84.9,4.0,4.2,75.1,8.5,1309,29.8,9869,72.8,8.9,91800,8422,2.61,17666,35452,23.5,333,3219,-2.4,1675,0,0.0,0.0,0.0,0.0,0.0,0.0,0,30350,167327,7713,11896,15,307.14,72.4
47113,98733,98294,0.4,98294,6.6,23.2,14.4,52.6,59.9,37.3,0.3,1.0,0.0,1.4,3.5,57.0,85.9,3.3,5.1,85.6,23.8,7127,19.1,42450,66.8,19.3,112200,36060,2.61,22809,42348,18.3,2498,50364,1.4,6469,8412,14.1,0.0,1.9,0.0,0.0,27.2,0,1160418,1696459,17559,204863,501,557.12,176.4
47115,28374,28232,0.5,28237,5.1,21.5,17.7,50.8,93.7,4.0,0.5,0.5,0.0,1.4,1.5,92.4,90.9,0.9,1.8,74.9,14.8,2023,28.4,12929,74.4,5.2,118200,11214,2.49,21008,39817,19.2,422,5254,0.1,1740,1974,0.0,0.0,0.0,0.0,0.0,28.1,0,0,286563,10227,32734,57,498.16,56.7
47117,31130,30617,1.7,30617,5.9,24.0,14.7,50.9,90.5,6.8,0.4,0.5,0.1,1.6,4.8,86.2,86.1,3.0,4.7,79.2,13.2,2276,28.3,13148,73.2,9.1,107800,11686,2.59,20855,40687,17.9,476,6696,2.9,1938,2441,0.0,0.0,0.0,0.0,0.0,25.0,1490088,0,269685,9179,21090,57,375.46,81.5
47119,83761,80959,3.5,80956,6.8,23.8,14.5,51.6,84.6,12.3,0.4,0.7,0.1,1.9,5.2,80.0,84.4,3.1,5.2,84.8,16.8,5983,27.9,35560,70.7,14.4,136800,31977,2.49,22624,45603,15.8,1638,23402,3.7,5610,6043,6.0,0.0,1.9,0.0,0.0,22.8,0,245115,898300,11170,97274,542,613.14,132.0
47121,11649,11753,-0.9,11753,4.7,20.4,19.0,50.2,96.1,1.5,0.9,0.3,0.0,1.2,1.8,94.8,88.2,0.3,0.7,73.7,7.8,1136,31.8,5611,81.9,2.6,99300,4636,2.50,19455,33492,23.3,114,1362,-12.6,669,1016,0.0,0.0,0.0,0.0,0.0,0.0,253005,0,29829,2549,2046,21,195.12,60.2
47123,45265,44517,1.7,44519,5.3,21.9,18.8,50.5,95.0,2.3,0.6,0.5,0.1,1.6,3.7,91.7,84.0,2.0,3.4,75.8,10.1,3774,26.6,20692,73.3,7.6,115300,17409,2.53,19327,36430,19.3,714,10538,6.2,2704,3313,0.0,0.0,0.0,0.0,0.0,0.0,1386238,173428,453016,10109,40997,59,635.57,70.0
47125,184119,172331,6.8,172331,8.7,27.2,8.5,50.2,73.0,19.4,0.7,2.3,0.4,4.1,9.2,65.8,75.5,5.4,9.3,90.8,22.7,24249,24.2,75204,63.1,20.5,139000,63062,2.69,22382,49459,16.2,2638,42525,5.2,8788,9906,8.0,0.5,3.7,0.0,0.0,29.5,0,345533,1877647,12125,245217,1729,539.18,319.6
47127,6301,6362,-1.0,6362,3.9,20.8,20.4,50.9,95.5,2.5,0.3,0.6,0.0,1.1,1.6,94.1,87.1,0.7,1.1,82.4,15.4,479,23.9,2937,84.6,3.3,135700,2393,2.60,21821,44977,14.7,69,0,0.0,441,685,0.0,0.0,0.0,0.0,0.0,23.8,0,0,16325,2701,1442,17,129.22,49.2
47129,21915,21987,-0.3,21987,4.3,19.7,15.4,44.7,94.2,3.9,0.4,0.2,0.0,1.3,1.1,93.2,84.2,0.8,2.0,79.2,6.1,1983,31.0,8838,80.4,3.2,88300,7646,2.50,17949,37522,19.1,154,1527,2.0,1199,1127,0.0,0.0,0.0,0.0,0.0,39.1,0,0,58482,2986,3500,0,522.18,42.1
47131,31131,31807,-2.1,31807,5.6,22.2,18.4,51.7,87.2,10.9,0.2,0.4,0.1,1.3,3.6,84.0,85.5,2.1,4.3,80.2,14.1,2692,19.6,14533,70.2,12.8,91300,12511,2.49,22032,40516,17.1,684,10101,-11.1,1869,3133,0.0,0.0,0.0,0.0,0.0,20.2,0,0,403505,12779,0,7,544.73,58.4
47133,22075,22084,0.0,22083,5.7,22.8,18.8,50.8,97.6,0.6,0.4,0.3,0.0,1.1,1.2,96.5,91.3,0.7,2.0,73.5,11.2,1322,29.5,10201,80.7,4.9,88000,8868,2.45,17648,34119,22.1,289,3614,2.4,1780,2174,0.0,0.0,0.0,0.0,0.0,22.9,0,46653,110652,5283,13319,5,433.48,50.9
47135,7869,7915,-0.6,7915,5.7,22.2,20.1,49.5,94.9,2.2,0.8,0.3,0.0,1.8,2.2,93.0,83.6,0.5,1.8,76.3,12.3,714,26.1,4546,71.9,4.9,82000,3263,2.36,17102,32101,24.2,123,1419,13.0,594,669,0.0,0.0,0.0,0.0,0.0,0.0,169955,0,24286,3163,0,0,414.73,19.1
47137,5090,5077,0.3,5077,4.1,19.3,24.8,50.2,98.8,0.2,0.3,0.1,0.0,0.7,1.3,97.5,91.7,2.3,2.5,78.4,12.3,491,31.1,3434,75.1,9.6,100900,2440,2.05,22297,34255,21.0,85,635,17.2,470,524,0.0,0.0,0.0,0.0,0.0,41.0,0,0,23632,4933,3141,0,162.98,31.2
47139,16690,16825,-0.8,16825,4.8,21.3,18.6,50.5,97.2,0.6,0.5,0.3,0.1,1.4,1.7,95.8,89.8,0.9,2.6,75.0,11.0,1274,29.4,8206,80.8,3.7,99500,6526,2.53,18911,37235,17.8,211,1397,-2.1,1027,1579,0.0,0.0,0.0,0.0,0.0,25.5,0,0,67693,4305,8780,121,434.68,38.7
47141,73525,72328,1.7,72321,5.9,21.4,15.8,50.6,94.1,2.3,0.8,1.3,0.1,1.3,5.7,89.3,83.9,4.5,5.9,82.1,21.7,4609,22.2,32498,64.1,21.6,134900,28289,2.45,19401,34107,24.1,1726,27468,-0.7,5822,7332,0.0,0.0,0.0,0.0,1.6,28.7,1384046,465728,1193021,17059,138047,262,401.10,180.3
47143,32513,31809,2.2,31809,5.7,23.3,17.1,50.8,95.2,2.2,0.5,0.5,0.0,1.6,4.2,91.5,80.7,2.3,2.8,76.8,11.2,2114,24.6,14290,70.8,9.4,105700,11891,2.60,18572,36470,22.4,496,8138,-0.6,1672,2196,0.0,0.0,0.0,0.0,0.0,0.0,894654,17906,250814,8206,26918,44,315.38,100.9
47145,53047,54180,-2.1,54181,4.6,20.0,20.6,50.8,94.6,2.7,0.4,0.6,0.0,1.7,1.6,93.2,88.8,1.8,2.0,83.3,17.1,6330,25.8,25496,74.4,10.0,119500,22468,2.37,24155,43017,14.4,729,8503,-2.8,3024,3683,0.0,0.0,0.0,0.0,0.0,29.2,369666,0,436400,8186,46029,15,360.71,150.2
47147,67383,66293,1.6,66283,6.8,25.4,13.0,50.7,89.6,7.8,0.5,0.6,0.1,1.4,6.0,84.3,87.8,3.8,6.0,84.0,16.3,4854,29.4,26242,76.8,8.8,153800,24105,2.72,23677,52588,13.0,1081,16862,6.1,4839,5745,1.9,0.0,0.0,0.0,2.3,26.3,1667466,779419,627764,9862,60729,133,476.29,139.2
47149,281029,262604,7.0,262604,6.7,25.3,9.3,50.7,80.4,13.5,0.5,3.2,0.1,2.3,7.0,74.3,81.1,6.6,9.7,89.1,27.9,19076,26.8,106433,68.2,20.0,160100,95347,2.71,24939,55105,13.0,4602,86256,4.4,17993,20939,6.1,0.0,2.6,0.0,2.7,25.3,11304846,6226284,2804294,11588,386963,1959,619.36,424.0
47151,22015,22228,-1.0,22228,6.2,24.4,15.1,50.8,98.3,0.3,0.3,0.3,0.0,0.9,0.7,97.6,89.0,0.4,1.0,74.8,10.6,1200,27.6,9809,76.8,6.0,79700,8439,2.60,17538,29161,25.8,311,3295,-2.5,1337,1582,0.0,0.0,0.0,0.0,0.0,27.5,401688,28362,159566,7270,14628,3,532.30,41.8
47153,14681,14119,4.0,14112,5.6,22.2,18.4,50.8,97.3,0.7,0.5,0.3,0.1,1.2,3.5,94.3,90.3,1.5,1.8,76.3,12.2,805,30.2,6347,75.9,7.8,115700,5493,2.54,19313,33181,19.3,176,1836,4.2,1019,1322,0.0,0.0,0.0,0.0,0.0,0.0,0,0,105293,7820,9377,8,265.86,53.1
47155,93570,89876,4.1,89889,5.6,21.4,17.1,50.9,96.0,1.2,0.5,1.1,0.0,1.2,5.5,91.0,84.4,5.0,6.5,81.6,14.6,7431,25.9,56047,66.5,16.5,159300,37056,2.41,22355,43300,13.4,2510,33152,4.9,7636,11287,0.0,0.0,2.6,0.0,0.0,21.8,341511,0,1641080,19548,611929,155,592.50,151.7
47157,939465,927640,1.3,927644,7.2,25.7,11.2,52.3,42.6,53.1,0.3,2.5,0.1,1.4,5.9,37.6,82.3,6.1,8.9,85.9,28.7,59746,22.4,401149,60.2,27.5,135500,341948,2.66,25465,46251,20.2,19446,421814,0.7,79261,76350,30.9,0.3,3.4,0.1,1.7,30.8,17969681,29636012,11932863,12971,1787964,2325,763.17,1215.5
47159,19074,19166,-0.5,19166,5.9,23.8,15.0,50.3,95.6,2.2,0.5,0.3,0.0,1.4,2.7,93.2,86.7,0.9,1.4,79.3,12.3,1314,29.3,8522,75.0,8.7,116300,7256,2.62,21881,44116,17.7,270,3656,1.8,1331,1641,0.0,0.0,0.0,0.0,0.0,0.0,0,52470,117776,6246,12379,33,314.29,61.0
47161,13362,13324,0.3,13324,5.0,21.8,18.4,49.8,94.5,2.0,0.7,1.1,0.0,1.7,2.3,92.4,92.3,1.8,2.0,83.1,11.7,1720,32.8,6719,80.4,3.2,110600,5252,2.50,21460,40200,20.0,159,1409,7.8,819,1193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63737,4889,6112,2,459.33,29.0
47163,156595,156823,-0.1,156823,5.0,20.0,20.0,51.6,95.3,2.3,0.4,0.7,0.0,1.3,1.7,93.9,85.7,1.5,2.6,83.8,20.6,14815,21.2,73704,74.7,13.7,118100,66595,2.31,23823,40025,16.9,3349,65620,2.1,9476,12859,0.0,0.3,0.0,0.0,0.8,23.0,5463624,1055317,2026276,13200,255074,289,413.36,379.4
47165,168888,160645,5.1,160645,6.0,24.5,14.2,51.2,89.8,6.9,0.3,1.3,0.1,1.6,4.2,86.1,83.7,3.4,5.4,87.0,23.5,13277,27.4,67143,72.7,15.2,175500,60529,2.64,27823,55560,9.8,2890,37782,4.5,13523,15402,3.2,0.0,0.0,0.0,1.2,24.2,1741400,1634893,1300149,8521,155496,592,529.45,303.4
47167,61586,61081,0.8,61081,6.2,26.0,12.5,50.6,78.2,18.7,0.5,0.6,0.2,1.8,2.4,76.3,85.6,1.6,2.8,84.4,14.5,5308,31.7,23281,74.0,7.9,139900,21383,2.81,22410,51847,14.0,702,8258,0.2,3813,3817,9.4,0.0,0.0,0.0,0.0,26.9,774196,241853,404163,7002,29779,91,458.37,133.3
47169,7828,7870,-0.5,7870,5.8,23.0,15.3,50.7,87.8,9.4,0.5,0.3,0.1,1.9,2.8,85.5,88.6,1.4,1.9,77.1,12.5,716,33.2,3371,77.4,9.9,116800,2849,2.70,20419,43613,13.2,121,1046,-1.8,583,899,0.0,0.0,0.0,0.0,0.0,29.3,0,0,41695,5409,4556,16,114.19,68.9
47171,18082,18313,-1.3,18313,4.4,19.5,21.3,50.8,98.0,0.4,0.3,0.2,0.0,1.0,4.2,94.0,86.8,3.0,5.0,75.8,11.3,1518,24.4,8807,76.5,6.9,117500,7520,2.36,20542,35415,22.1,244,4028,1.0,782,1233,0.0,0.0,0.0,0.0,0.0,0.0,348551,0,119502,6751,13024,53,186.17,98.4
47173,19102,19109,0.0,19109,6.2,23.2,15.9,50.5,97.9,0.2,0.4,0.2,0.1,1.2,1.4,96.8,90.7,0.5,1.3,70.6,7.7,989,33.1,8997,79.3,6.2,97300,7404,2.57,17137,33456,22.6,197,1726,9.1,1254,1489,0.0,0.0,0.0,0.0,0.0,20.1,125615,6581,60543,3198,5737,67,223.55,85.5
47175,5583,5548,0.6,5548,4.5,19.5,20.3,50.6,97.8,0.6,0.3,0.2,0.0,1.0,1.2,96.8,92.5,0.2,1.5,76.7,9.8,453,25.5,2637,84.5,3.3,76400,2080,2.63,18986,31940,22.4,45,478,-9.3,360,528,0.0,0.0,0.0,0.0,0.0,23.7,0,0,9185,1692,0,0,273.42,20.3
47177,39965,39840,0.3,39839,6.1,23.9,16.4,50.6,94.0,3.5,0.4,0.6,0.1,1.4,8.4,86.5,90.6,4.9,7.8,76.0,11.9,2983,23.9,17740,70.7,12.3,91400,15332,2.55,19357,34008,22.9,723,9572,5.0,2821,3886,1.1,0.0,0.0,0.0,0.0,21.8,852303,0,373696,9363,28791,40,432.68,92.1
47179,125546,122979,2.1,122979,5.2,19.8,16.4,51.1,92.3,4.3,0.4,1.3,0.0,1.7,3.1,89.7,83.6,3.4,4.6,85.7,28.9,11787,20.3,58076,66.7,22.2,145800,51260,2.31,25381,42995,17.3,2803,51046,4.0,7682,10153,2.0,0.0,0.0,0.0,1.0,21.7,1577657,1090845,1869147,16014,247065,490,326.47,376.7
47181,16939,17021,-0.5,17021,4.1,18.3,17.8,44.9,92.3,6.0,0.4,0.2,0.0,1.0,1.7,90.8,87.3,1.4,3.2,74.8,7.7,1360,29.4,7208,84.0,4.6,74400,6056,2.43,16731,35377,20.7,209,2443,-0.6,999,1169,0.0,0.0,0.0,0.0,0.0,23.8,109872,38046,66626,4020,8470,1,734.10,23.2
47183,34450,35021,-1.6,35021,5.3,19.5,16.5,51.2,89.1,8.0,0.3,1.2,0.0,1.4,2.3,87.2,78.5,2.0,3.4,83.4,20.6,2814,21.7,15442,65.0,15.5,88500,13902,2.34,20150,35509,20.5,577,6864,-2.1,1718,2080,0.0,0.0,2.0,0.0,0.0,26.5,0,0,265377,7986,0,36,580.36,60.3
47185,26244,25834,1.6,25841,5.9,22.2,18.8,51.0,95.7,1.9,0.5,0.3,0.1,1.5,2.1,94.0,87.6,1.0,2.1,76.0,11.9,2330,22.5,11470,77.2,6.1,101900,9735,2.62,18041,34717,20.1,382,5142,-2.6,1969,2516,0.0,0.0,0.0,0.0,1.9,27.1,552177,28869,195438,7828,16760,5,376.67,68.6
47187,198901,183180,8.6,183182,5.9,28.3,11.2,51.3,90.2,4.6,0.3,3.5,0.1,1.4,4.7,85.9,87.5,6.1,7.9,94.6,52.0,9742,26.9,72044,81.7,12.1,337000,64946,2.82,41270,91146,5.8,6158,96313,1.6,21752,25339,2.2,0.0,1.4,0.0,1.4,22.5,1106825,2755997,3306994,19834,383468,1532,582.60,314.4
47189,121945,113990,7.0,113993,5.9,24.4,14.1,51.0,89.8,6.7,0.4,1.3,0.1,1.6,3.6,86.7,86.0,3.8,4.5,87.9,25.9,9354,28.2,47627,80.1,9.8,191300,42578,2.66,28267,61353,9.3,2400,32564,9.9,9653,12204,3.7,0.5,0.0,0.0,1.1,21.0,0,967872,1164992,10935,147321,792,570.83,199.7
48000,26448193,25145561,5.2,25145561,7.3,26.6,11.2,50.3,80.3,12.4,1.0,4.3,0.1,1.8,38.4,44.0,82.6,16.3,34.6,80.8,26.3,1611660,24.9,10255642,63.9,24.1,128000,8782598,2.80,25809,51563,17.4,537839,9350829,4.0,2014124,2164852,7.1,0.9,5.3,0.1,20.7,28.2,593541502,424238194,311334781,13061,42054592,135514,261231.71,96.3
48001,57938,58458,-0.9,58458,5.2,19.3,13.4,39.2,75.4,21.5,0.7,0.8,0.1,1.5,16.9,60.2,81.6,6.6,13.1,78.4,10.1,4941,22.4,20006,72.8,7.6,80600,16245,2.93,18699,41471,19.1,930,12063,5.7,2931,3358,0.0,0.0,2.6,0.0,0.0,0.0,0,365343,495496,8731,48576,3,1062.60,55.0
48003,16799,14786,13.6,14786,8.9,30.3,10.0,49.3,94.2,2.1,1.5,0.8,0.0,1.4,53.4,42.9,85.7,14.1,39.9,73.6,14.2,923,23.5,5957,80.7,6.8,90200,5183,2.88,29068,55327,15.1,390,5253,14.8,1165,1214,0.0,0.0,0.0,0.0,14.7,29.3,0,0,98318,7480,14944,54,1500.71,9.9
48005,87441,86771,0.8,86771,7.0,26.4,14.6,51.1,81.3,15.6,0.8,1.1,0.0,1.2,20.8,62.0,82.2,7.4,16.9,78.5,15.1,6784,18.5,35932,68.0,11.3,83700,30846,2.70,21280,40150,18.9,1847,30108,0.9,5071,6240,0.0,0.0,0.0,0.0,0.0,23.8,1291427,0,1174060,14216,112556,57,797.78,108.8
48007,24356,23158,5.2,23158,4.7,18.7,26.3,50.6,93.0,1.8,1.2,2.2,0.1,1.7,26.1,68.7,83.0,5.9,17.6,86.4,23.1,2921,20.4,15483,76.5,10.9,121500,9825,2.34,26218,44769,18.0,488,3865,-2.8,2526,2745,0.0,0.0,0.0,0.0,0.0,0.0,0,13511,241543,9929,48803,89,252.07,91.9
48009,8681,9055,-4.1,9054,3.8,22.4,17.9,50.0,96.2,0.8,1.2,0.3,0.0,1.6,8.5,88.6,93.8,4.0,6.9,85.7,19.0,777,21.0,4109,80.5,2.7,101400,3330,2.65,27057,56250,11.6,192,1531,6.0,876,1012,0.0,0.0,0.0,0.0,0.0,0.0,0,43433,39354,4425,1406,4,903.11,10.0
48011,1949,1901,2.5,1901,5.4,22.1,21.1,50.7,96.2,1.4,1.3,0.0,0.0,1.2,9.5,87.1,89.9,5.2,7.4,87.7,23.6,207,26.0,895,76.9,0.3,91800,668,2.61,24234,56974,14.0,33,233,26.6,151,180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2361,1147,647,0,909.11,2.1
48013,47093,44911,4.9,44911,7.4,28.3,13.8,50.3,95.8,1.2,1.2,0.6,0.1,1.1,62.6,35.3,88.1,6.2,40.4,73.7,13.1,3110,30.2,17639,76.4,5.3,83300,14995,2.98,19937,45702,17.3,678,9006,32.7,3234,3733,0.0,1.3,0.0,0.0,36.3,0.0,0,69408,362861,8324,32151,66,1219.54,36.8
48015,28847,28425,1.5,28417,6.3,24.3,17.3,50.3,87.7,9.6,0.8,0.5,0.0,1.4,25.5,63.8,89.2,10.6,19.3,83.5,18.6,1942,27.9,12907,76.2,7.8,153200,10600,2.65,26206,51340,9.1,583,8384,-1.8,2624,2683,0.0,0.0,0.0,0.0,0.0,24.0,0,0,234178,8785,24961,21,646.51,44.0
48017,7114,7165,-0.7,7165,9.4,31.0,14.7,48.8,94.0,1.6,2.7,0.7,0.2,0.8,61.1,36.6,80.3,14.9,46.2,67.3,13.4,512,17.1,2776,67.2,11.7,57200,2357,2.97,17411,41075,11.1,159,1467,3.6,374,591,0.0,0.0,0.0,0.0,0.0,0.0,0,69906,41726,6642,7036,6,826.80,8.7
48019,20601,20485,0.6,20485,4.2,17.6,23.9,50.6,96.2,0.7,1.2,0.5,0.0,1.4,17.4,79.7,92.2,3.6,10.8,87.7,22.8,3440,36.4,11491,78.4,0.8,141400,8495,2.37,24783,47927,16.3,357,2812,34.6,2043,2093,0.0,0.0,0.0,0.0,0.0,0.0,0,1386,76525,3766,23207,0,790.96,25.9
48021,75825,74169,2.2,74171,6.2,25.6,13.4,49.0,87.2,8.0,1.7,1.0,0.1,2.0,34.2,55.8,86.9,10.4,24.5,80.9,16.5,7281,33.1,29281,78.6,5.2,121200,25471,2.82,23940,52516,14.1,1105,11830,3.4,5511,5912,0.0,0.0,0.0,0.0,13.2,23.6,238609,51614,684655,9485,115125,44,888.15,83.5
48023,3614,3726,-3.0,3726,5.7,20.9,25.0,51.7,94.7,3.0,0.6,0.1,0.1,1.4,12.4,83.2,85.5,3.5,6.5,83.1,21.7,338,16.7,2645,74.0,7.6,71100,1735,2.10,23041,34688,14.9,113,966,1.5,264,0,0.0,0.0,0.0,0.0,0.0,0.0,0,33840,27120,7026,3162,0,867.48,4.3
48025,32799,31861,2.9,31861,5.9,21.5,11.2,40.1,88.8,8.5,0.8,0.6,0.1,1.1,57.4,33.1,77.1,4.1,36.4,70.6,8.5,2664,23.9,10608,64.7,12.1,72000,8681,2.76,15701,40707,23.0,472,5326,4.3,1550,1972,2.1,0.0,0.0,0.0,0.0,0.0,0,0,247136,7619,25513,9,880.24,36.2
